id,year,goalFactor,yellowPounds,bluePounds,maroonPounds
189,2007,0.0,359619.4,897460.0,
189,2008,0.0,262007.0,801185.0,
189,2009,0.0,38105.0,715944.0,
189,2010,0.0,15113.0,1381073.0,
189,2011,0.0,22541.0,1100375.0,
189,2012,0.0,21919.0,1911287.0,
189,2013,0.0,62059.0,2877416.0,
189,2014,0.0,357323.0,4312289.0,
190,1999,0.0653,,65282.0,
190,2000,0.0653,0.0,1087026.0,
190,2001,0.0653,14983.929,587803.0,
190,2002,0.0653,-1042.88,129561.0,
190,2003,0.0653,91246.368,315916.0,
190,2004,0.0653,121865.633,916909.0,
190,2005,0.0653,990167.26,,
190,2006,0.0653,2446230.247,0.0,
190,2007,0.07,2912519.194,76834.0,
190,2008,0.07,2554713.297,210301.0,
190,2009,0.07,2156688.85007776,394792.5,
190,2010,0.07,1269577.57,366346.0,
190,2011,0.06,980391.27,1578376.0,
190,2012,0.06,1249224.4548333334,1994648.0,
190,2013,0.06,942701.392,2147628.0,
190,2014,0.07,525579.68,1703721.0,
191,1999,1.0038,,,
191,2000,1.0038,1732466.34,31080.0,
191,2001,1.0038,1480527.929,1051.0,
191,2002,1.0038,1771289.62,,
191,2003,1.0038,1840290.10876,30000.0,
191,2004,1.0038,1758846.48638,,
191,2005,1.0038,580310.6,,
191,2006,1.0038,724773.7,542542.0,
191,2007,1.0,583590.6,92558.0,
191,2008,1.0,3999594.82,1027625.0,
191,2009,0.97,4284073.0,7490251.0,
191,2010,0.99,3420860.6,4551554.0,
191,2011,1.11,3918538.44,5403566.0,
191,2012,1.14,1935322.35,8243722.0,
191,2013,1.08,1618711.0,11104285.0,
191,2014,1.07,2351381.16,11546229.0,
192,1999,0.7538,,21441.0,
192,2000,0.7538,604570.34,279781.0,
192,2001,0.7538,1080608.929,272496.0,
192,2002,0.7538,1485907.179,3733731.0,
192,2003,0.7538,1476073.868,914746.0,
192,2004,0.7538,2503176.37612,516282.0,
192,2005,0.7538,2444935.6599999997,,87780.0
192,2006,0.7538,2705781.72417,6004025.0,39200.0
192,2007,0.75,3053000.64693,1479519.0,
192,2008,0.75,2732771.76,2770590.0,
192,2009,0.65,4852077.7848663,3834267.0,8000.0
192,2010,0.69,3831715.62096745,3033200.0,
192,2011,0.72,5231918.41984,4626950.0,
192,2012,0.72,4620573.0,6640730.0,154000.0
192,2013,0.71,9728599.75,5764775.0,5800.0
192,2014,0.77,6766554.48985552,9997935.0,
193,2000,,601233.34,774.0,
193,2001,,572685.929,6127.0,
193,2002,,462607.74,1539.0,
193,2003,,277144.96178,10622.0,
193,2004,,368293.283,221991.0,
193,2005,,299258.26,,
193,2006,,219558.0,461517.0,
193,2007,,394002.0,720650.0,
193,2008,,500649.0,636732.0,70800.0
193,2009,,568439.99915,1129048.0,83520.0
193,2010,,422798.0,1894458.0,98471.0
193,2011,,772598.0,2215834.0,265726.0
193,2012,,758728.0,2950200.0,
193,2013,,788228.0,3689579.0,40000.0
193,2014,,357808.07,4000615.0,
194,1999,0.4304,,,
194,2000,0.4304,711002.34,1771077.0,
194,2001,0.4304,1221048.929,25220.0,
194,2002,0.4304,791516.11931,71561.0,
194,2003,0.4304,701656.768,683322.0,
194,2004,0.4304,1017604.253,211797.0,
194,2005,0.4304,1018466.275,,
194,2006,0.4304,1052399.0,846440.0,39862.0
194,2007,0.43,1017821.80077,2320221.0,49980.0
194,2008,0.43,784176.88,3833811.0,
194,2009,0.4,707593.0,5093191.49,3500.0
194,2010,0.38,672058.0,5188098.0,110896.0
194,2011,0.37,675360.94,6950139.0,
194,2012,0.37,1265360.0,9419398.0,117984.0
194,2013,0.36,724510.724,10768483.0,211852.0
194,2014,0.32,1808057.0,12563617.0,
195,1999,0.0,,396057.0,
195,2000,0.0,0.0,4653163.0,
195,2001,0.0,53056.429000000004,3959525.2,
195,2002,0.0,99679.12,3727573.7,
195,2003,0.0,0.0,3321718.07895,
195,2004,0.0,0.0,5695268.18,
195,2005,0.0,0.0,,
195,2006,0.0,0.0,7524301.25,
195,2007,1.01,598975.63,8153592.75,
195,2008,1.01,3001433.391,9617281.81,
195,2009,1.12,2124587.0551747,6397466.05,
195,2010,1.12,2944395.93941,7362863.0,
195,2011,1.14,3175598.95,8084947.0,
195,2012,1.17,2502392.4,6162234.0,15000.0
195,2013,1.12,1230347.46,15781111.0,
195,2014,1.02,2926181.82024,20614169.0,
196,1999,0.4285,,,
196,2000,0.4285,783563.34,969314.0,
196,2001,0.4285,1061778.929,113914.0,
196,2002,0.4285,778722.31192,859675.0,
196,2003,0.4285,1030515.98187,794543.0,
196,2004,0.4285,719245.16647,158699.0,
196,2005,0.4285,878312.76,,78932.0
196,2006,0.4285,1592296.48,45166.0,188964.0
196,2007,0.43,1354675.98,78341.0,136298.0
196,2008,0.43,1315954.72,561847.0,123310.0
196,2009,0.43,1094952.21,2101463.0,
196,2010,0.42,1026722.5553333333,7120553.0,314093.0
196,2011,0.41,1195901.0,10438892.0,144000.0
196,2012,0.43,960877.0,10694673.0,72000.0
196,2013,0.42,834295.64,13715043.0,
196,2014,0.44,457145.0,14433222.0,24000.0
197,1999,1.0653,,4850.0,
197,2000,1.0653,978669.34,5231760.0,
197,2001,1.0653,1781726.249,2576151.0,
197,2002,1.0653,2384144.765,3443438.0,
197,2003,1.0653,2702185.048,4422705.0,
197,2004,1.0653,3401452.9329999997,2972848.0,
197,2005,1.0653,3257091.0599999996,,182680.0
197,2006,1.0653,4553319.70003,3260917.0,189358.0
197,2007,1.07,4819165.39995,5010238.0,584416.0
197,2008,1.07,5909873.26,10567275.0,242000.0
197,2009,1.04,6179851.549980535,13805041.95,321000.0
197,2010,1.0,5723694.097,15703305.0,457000.0
197,2011,1.04,4398806.5,18439974.0,
197,2012,1.1,2310639.0,22020010.0,
197,2013,1.12,2226070.0,26290357.0,
197,2014,1.22,901252.0,29717282.0,
198,1999,1.2983,,,
198,2000,1.2983,2275815.34,265335.0,
198,2001,1.2983,2281034.929,2463621.0,
198,2002,1.2983,1837171.3400100002,3014833.0,
198,2003,1.2983,2045180.818,3736428.0,
198,2004,1.2983,2893516.7890999997,3565878.30093,
198,2005,1.2983,2410749.26,,36450.0
198,2006,1.2983,2355655.0,2652100.66706,
198,2007,1.3,2258422.0,2631139.88311,
198,2008,1.3,1549796.0,4273883.01115,
198,2009,1.51,1037505.5,8895222.00848,
198,2010,1.42,883556.0,14100689.0,
198,2011,1.4,1511358.0,11820657.0,
198,2012,1.39,1163239.0,12108545.0,
198,2013,1.38,923557.0,16328510.0,
198,2014,1.41,712093.0,19243377.0,165760.0
199,1999,,,99418.0,
199,2000,,2696319.34,808693.0,
199,2001,,2061857.929,227536.0,
199,2002,,2397847.12,349094.0,
199,2003,,2091616.918,230813.0,
199,2004,,1994728.933,20518.0,
199,2005,,1450175.775,,
200,1999,0.5528,,,
200,2000,0.5528,478677.34,1353234.0,
200,2001,0.5528,376205.929,226241.0,
200,2002,0.5528,457910.07,,
200,2003,0.5528,180817.368,,
200,2004,0.5528,243718.87928,394658.0,
200,2005,0.5528,107654.20814999999,,
200,2006,0.5528,1302640.26143,455694.0,
200,2007,0.55,274327.0,269369.0,
200,2008,0.55,235513.0,1498024.0,
200,2009,0.61,99291.513,2186304.0,
200,2010,0.61,368557.46023592,1974577.0,
200,2011,0.62,409321.7,1822600.0,
200,2012,0.64,412783.0,3161022.0,
200,2013,0.24,138103.0,3919040.0,
200,2014,0.21,0.0,5030097.0,
201,1999,1.1185,,165476.0,
201,2000,1.1185,1353884.34,2708522.0,
201,2001,1.1185,1531633.929,2162119.0,
201,2002,1.1185,1249660.6300000001,2500526.0,
201,2003,1.1185,1191263.278,2897415.0,
201,2004,1.1185,1445813.4874,2967599.0,
201,2005,1.1185,1771720.68,,484645.0
201,2006,1.1185,2228365.0,4031195.44319,668500.0
201,2007,1.12,2410367.47,5052139.70642,1132493.0
201,2008,1.12,1825946.8,4865923.0,606734.0
201,2009,1.37,1065565.0,5701591.0,426460.0
201,2010,1.41,1064990.0,12829711.0,518852.0
201,2011,1.4,1417849.0,18880047.0,
201,2012,1.18,2120427.86,23858236.0,148784.0
201,2013,1.13,4110227.18,23537456.0,464903.0
201,2014,1.96,2281418.0,36563015.0,532000.0
202,1999,0.9392,,,
202,2000,0.9392,1859080.34,3339169.0,
202,2001,0.9392,1390495.929,842571.0,
202,2002,0.9392,1873963.1705800002,1525191.0,
202,2003,0.9392,2260054.4179999996,477939.0,
202,2004,0.9392,1811729.474,534039.0,
202,2005,0.9392,2062164.06816,,
202,2006,0.9392,1925796.91083,14778.0,72400.0
202,2007,0.94,987620.7179,552405.0,
202,2008,0.94,953958.73,1264004.0,
202,2009,0.92,922149.242,3488543.0,
202,2010,0.92,1116984.044,3776771.0,
202,2011,0.91,1472621.0,6413064.0,
202,2012,0.91,777491.0,8985297.0,
202,2013,0.85,743048.0,11679774.0,
202,2014,0.8,748118.0,11964158.0,
203,1999,0.0,,7259.0,
203,2000,0.0,431159.34,616858.0,
203,2001,0.0,558065.929,332645.0,
203,2002,0.0,740192.32172,428864.0,
203,2003,0.0,701660.75305,601742.0,
203,2004,0.0,536923.093,446428.0,
203,2005,0.0,324730.21390000003,,
203,2006,0.0,571555.712,947524.0,
203,2007,0.0,426520.05,989291.0,
203,2008,0.0,424948.7,1020416.0,
203,2009,0.0,232271.57,2060744.0,
203,2010,0.0,107145.085,3002571.0,
203,2011,0.45,267674.6,3321423.0,
203,2012,0.45,373528.0,3996605.0,
203,2013,0.45,517650.410894289,6108354.0,
203,2014,0.47,299607.1,6385429.0,
204,1999,2.5526,,26756.0,
204,2000,2.5526,874777.34,427818.0,
204,2001,2.5526,778040.42832,402941.0,
204,2002,2.5526,453178.584,402077.0,
204,2003,2.5526,1152958.368,744851.0,
204,2004,2.5526,939478.633,1229861.4,
204,2005,2.5526,241587.36000000002,,
204,2006,2.5526,248204.0,984634.0,42000.0
204,2007,2.53,184038.0,1345734.0,
204,2008,2.53,183425.0,1942403.0,
204,2009,2.12,116898.813,3991579.0,
204,2010,2.09,197086.0,7372142.0,
204,2011,2.03,210152.65,10147987.0,
204,2012,2.02,257234.0,11196575.0,
204,2013,2.54,1842826.0,13015750.0,
204,2014,2.85,423543.01,14693847.0,
205,1999,,,11271.0,
205,2000,,0.0,7636934.0,
205,2001,,18211.929,1988629.0,
205,2002,,32695.12,2097310.0,
205,2003,,74908.368,2096464.0,
205,2004,,413737.633,351295.0,
205,2005,,241558.06,,
205,2006,,651225.12,2232090.35849,
205,2007,,121928.0,570302.0,
205,2008,,0.0,0.0,
205,2009,,0.0,0.0,
205,2010,,0.0,0.0,
205,2011,,0.0,0.0,
205,2012,,0.0,0.0,
205,2013,,0.0,0.0,
205,2014,,0.0,0.0,
206,1999,0.3823,,,
206,2000,0.3823,0.0,1254190.0,
206,2001,0.3823,9014.929,281388.0,
206,2002,0.3823,26197.12,,
206,2003,0.3823,38486.368,235611.0,
206,2004,0.3823,5633.894319999999,409103.0,
206,2005,0.3823,0.0,,
206,2006,0.3823,1137336.28,804060.0,375766.0
206,2007,0.38,1209881.44499,236175.0,604442.0
206,2008,0.38,610699.0,1152247.0,519000.0
206,2009,0.32,379338.0,2468906.1826651413,70000.0
206,2010,0.32,417626.957,2223289.0,
206,2011,0.31,264194.0,2821940.0,
206,2012,0.31,169708.0,4401943.0,
206,2013,0.31,92601.5,11429264.0,
206,2014,0.36,82676.0,11491390.0,
207,1999,0.0,,,
207,2000,0.0,835312.34,336965.0,
207,2001,0.0,886859.929,19003.0,
207,2002,0.0,427497.85161,,
207,2003,0.0,522754.368,,
207,2004,0.0,412206.88951999997,,
207,2005,0.0,311536.6817,,
207,2006,0.0,338765.0,552790.0,
207,2007,0.24,850973.3,2377673.0,207590.0
207,2008,0.24,1218105.05,1235004.0,326000.0
207,2009,0.25,677931.0,986408.0,293000.0
207,2010,0.25,861853.87,785165.0,220800.0
207,2011,0.25,612645.0,879582.0,
207,2012,0.25,566978.6,1152381.0,46400.0
207,2013,0.26,326192.0,2273306.0,
207,2014,0.23,17072.0,2561043.0,
208,1999,0.0,,338579.0,
208,2000,0.0,1763572.34,2617499.0,
208,2001,0.0,2024800.9274,2110113.0,
208,2002,0.0,2145646.99047,2305568.0,
208,2003,0.0,1919438.623,2719653.97811,
208,2004,0.0,2265261.133,2306827.0,
208,2005,0.0,1726251.58038,,
208,2006,0.0,947764.2,2198891.0,
208,2007,0.0,1110852.0,2327608.0,
208,2008,0.0,1313363.0,2268872.98,
208,2009,0.0,880047.0,2595360.0,
208,2010,0.0,1236480.0,4124621.0,
208,2011,0.0,1902595.0,4977681.0,
208,2012,0.0,1885241.0,5853140.0,
208,2013,0.0,1626359.71,5719540.0,
208,2014,0.0,885240.683,7658865.0,
209,1999,0.0231,,10490.0,
209,2000,0.0231,0.0,104538.0,
209,2001,0.0231,53886.929000000004,37419.0,
209,2002,0.0231,10397.119999999999,620643.0,
209,2003,0.0231,117791.068,452864.0,
209,2004,0.0231,435782.633,646380.0,
209,2005,0.0231,9059891.82165,,
209,2006,0.0231,2415226.0,698852.0,
209,2007,0.02,2211718.0,1610951.0,40656.0
209,2008,1.16,2273646.053,1816430.0,637934.0
209,2009,0.77,2984304.15147,3135833.0,66640.0
209,2010,0.77,1889722.0,6803834.0,
209,2011,0.79,2776229.75,6725905.0,
209,2012,0.79,1067744.0,10949115.0,
209,2013,0.81,617044.0012,12970548.0,
209,2014,0.78,798605.0,12780010.0,
210,1999,0.0,,,
210,2000,0.0,0.0,913267.0,
210,2001,0.0,0.0,94296.0,
210,2002,0.0,0.0,255356.0,
210,2003,0.0,34525.368,493780.0,
210,2004,0.0,20225.633,651031.0,
210,2005,0.0,0.0,,
210,2006,0.0,30705.0,530088.0,
210,2007,0.0,0.0,920404.0,
210,2008,0.0,28184.0,1952902.0,
210,2009,0.0,4450.0,2079553.0,
210,2010,0.0,0.0,2477663.0,
210,2011,0.0,0.0,2624312.0,
210,2012,0.0,111288.0,3673771.0,
210,2013,0.0,2190.0,3908749.0,
210,2014,0.0,30940.413,4789356.0,
211,1999,0.7892,,885.0,
211,2000,0.7892,1264282.34,1512221.0,
211,2001,0.7892,1050045.929,238733.0,
211,2002,0.7892,1169439.1197600001,243142.0,
211,2003,0.7892,1265010.368,294298.0,
211,2004,0.7892,1399941.13457,216386.0,
211,2005,0.7892,1197514.46,,42079.0
211,2006,0.7892,1775044.32,143055.0,243451.0
211,2007,0.79,1994028.0001,265694.0,276171.0
211,2008,0.79,2041047.24,1699651.0,210770.0
211,2009,0.89,757659.65,2924312.0,182608.0
211,2010,0.02,880492.39105088,4163165.0,3310.0
211,2011,0.05,1070536.876,4856588.0,275691.0
211,2012,0.0,843031.5,9254126.0,1189039.0
211,2013,0.03,940775.8,13137268.0,455347.0
211,2014,0.0,327388.728,16614784.0,310912.0
212,1999,0.471,,,
212,2000,0.471,1187067.34,6474.0,
212,2001,0.471,1265629.929,226588.0,
212,2002,0.471,1046884.2400000001,206405.0,
212,2003,0.471,1419644.368,1709215.0,
212,2004,0.471,1278369.133,5250571.0,
212,2005,0.471,1930511.26,,97009.0
212,2006,0.471,3107821.42697,3140802.0,149448.0
212,2007,0.47,2340248.01995,3080121.0,248144.0
212,2008,0.47,2073962.0,3731481.0,
212,2009,0.4,1223872.0,4236355.0423315605,
212,2010,0.53,813718.0,6601648.0,19343.0
212,2011,0.54,1191184.0,8582618.0,
212,2012,0.52,909345.0,10630539.0,
212,2013,0.5,596263.928,12278432.0,30557.0
212,2014,0.6,977935.0,12416003.0,
213,1999,0.0,,,
213,2000,0.0,518790.34,16699.0,
213,2001,0.0,450246.929,1759.0,
213,2002,0.0,347342.8,,
213,2003,0.0,208645.993,181799.0,
213,2004,0.0,232330.633,204472.0,
213,2005,0.0,191442.39916,,
213,2006,0.0,166933.0,335904.0,
213,2007,0.0,159572.0,305114.0,
213,2008,0.0,174673.0,452516.0,
213,2009,0.0,131962.0,625784.0,
213,2010,0.0,125256.0,1175281.0,
213,2011,0.0,140256.0,1683369.0,
213,2012,0.0,70186.0,3587914.0,
213,2013,0.0,68676.0,4431274.0,
213,2014,0.0,80402.0,4342789.0,
214,1999,0.7199,,,
214,2000,0.7199,1512318.34,42630.0,
214,2001,0.7199,1450254.929,785.0,
214,2002,0.7199,1538741.62,287088.0,
214,2003,0.7199,1418040.23617,132940.0,
214,2004,0.7199,1823978.633,287178.0,
214,2005,0.7199,6177873.46602,,
214,2006,0.7199,1901179.0,589894.0,
214,2007,0.79,2438313.898,577103.0,
214,2008,0.79,1516678.07523,959951.0,
214,2009,0.71,989197.131,1304304.0,
214,2010,0.73,1313867.154,3832716.0,
214,2011,0.74,763480.0,4609619.0,
214,2012,0.72,815025.0,6077091.0,
214,2013,0.7,701933.0,7762967.0,
214,2014,0.8,715559.0,12203979.0,
215,1999,0.0,,187658.0,
215,2000,0.0,0.0,976523.0,
215,2001,0.0,23224.929,561016.0,
215,2002,0.0,-774.8800000000001,1917339.0,
215,2003,0.0,43548.368,2220907.0,
215,2004,0.0,123965.633,1694170.0,
215,2005,0.0,0.0,,
215,2006,0.0,199425.05,1061257.0,
215,2007,0.0,0.0,1170096.0,
215,2008,0.0,0.0,2274555.0,
215,2009,0.0,0.0,2989276.0,
215,2010,0.0,0.0,5771067.0,
215,2011,0.0,0.0,6668603.0,
215,2012,0.0,18480.0,7613832.0,
215,2013,0.0,3838.093,9574199.0,
215,2014,0.0,1580.0,12604191.0,
216,1999,1.965,,75400.0,
216,2000,1.965,2150456.34,1007452.0,
216,2001,1.965,2501427.929,824111.0,
216,2002,1.965,2290003.8477600003,3379.0,
216,2003,1.965,2732325.2561,352759.0,
216,2004,1.965,2999475.06702,629972.7,
216,2005,1.965,2389710.26,,
216,2006,1.965,1802854.0,2184609.0,
216,2007,1.97,1354436.564,2079592.0,
216,2008,1.97,1660504.27,2388260.0,
216,2009,1.92,1460823.71,3435795.0,
216,2010,2.01,1672908.325,5246642.0,87000.0
216,2011,2.13,2692827.00011,9012418.0,120000.0
216,2012,1.99,1399563.0,13644895.0,90000.0
216,2013,1.96,1357946.0,13429618.0,55000.0
216,2014,1.9,1583064.59998,15877777.0,
217,1999,0.7884,,102859.0,
217,2000,0.7884,1062296.34,1955110.0,
217,2001,0.7884,1163177.929,825636.0,
217,2002,0.7884,1237881.40048,755386.0,
217,2003,0.7884,439016.358,980969.0,
217,2004,0.7884,252932.71427,51631.1,
217,2005,0.7884,762918.5686700001,,360000.0
217,2006,0.7884,599242.844,186182.0,557200.0
217,2007,0.79,912001.81592,1103101.0,1205751.0
217,2008,0.79,495131.64,2425774.0,401876.0
217,2009,0.77,596043.0,2174626.0,319327.0
217,2010,0.76,648177.0,3018000.0,43617.0
217,2011,0.79,484100.0,3343903.0,43617.0
217,2012,0.76,419877.0,6969376.0,
217,2013,0.78,450187.0,6865526.0,
217,2014,0.88,512292.9,7859806.0,
218,1999,0.871,,8241.0,
218,2000,0.871,2199888.34,291295.0,
218,2001,0.871,2254143.929,292076.57143,
218,2002,0.871,2139376.92638,246078.0,
218,2003,0.871,2151149.087,448177.0,
218,2004,0.871,2392706.6472799997,230940.0,
218,2005,0.871,3604919.84655,,
218,2006,0.871,3144149.147,501640.0,159026.0
218,2007,0.87,2568301.3,730960.0,389574.0
218,2008,0.87,2151961.0,700414.0,187968.0
218,2009,0.73,1309460.03,1188745.0,40000.0
218,2010,0.76,657013.0,2433576.0,334200.0
218,2011,0.72,632594.0,2222945.0,33736.0
218,2012,0.73,398057.0,4148411.0,
218,2013,0.74,389386.0,5740430.0,11500.0
218,2014,0.71,432675.0,6409018.0,
219,2000,,293912.34,135526.0,
219,2001,,131862.929,106620.0,
219,2002,,145376.40946,325.0,
219,2003,,150717.16799999998,29217.0,
219,2004,,143563.7296,,
219,2005,,236984.48,,
219,2006,,41686.0,115029.0,
219,2007,,73353.0,554809.0,
219,2008,,169470.0,587812.0,
219,2009,,61261.0,999334.0,
219,2010,,63065.0,1342486.0,
219,2011,,133779.0,1335669.0,
219,2012,,69245.0,1309485.0,
219,2013,,30411.0,1302760.0,
219,2014,,62667.0,1126164.0,
220,1999,,,49045.0,
220,2000,,536680.34,1988799.0,
220,2001,,644060.929,502373.0,
220,2002,,326772.12,5347.0,
220,2003,,76322.368,38826.0,
220,2004,,178463.633,,
220,2005,,393042.26,,27500.0
220,2006,,1022726.0,10088.0,138000.0
220,2007,,1094234.0,818256.0,15000.0
220,2008,,1533440.0,2562371.0,
220,2009,,1226246.0,2447072.0,
220,2010,,1107004.0,2801052.0,
220,2011,,1326458.0,3069766.0,
220,2012,,1520543.0,3417418.0,
220,2013,,1456930.08,4766910.0,
220,2014,,963623.0,6073116.0,
221,1999,,,63927.0,
221,2000,,2906827.3347799997,8730208.0,
221,2001,,5708041.58567,1611534.0,
221,2002,,6294271.63796,1279507.16667,
221,2003,,6108826.74622,1310454.0,
221,2004,,7095412.633,977870.0,
221,2005,,5527291.317129999,,120277.0
221,2006,,3395292.613,407631.0,80000.0
221,2007,,3043785.0,902306.0,960000.0
221,2008,,2728535.201,4743107.0,
221,2009,,1854699.0,7906954.0,
221,2010,,1815870.0,8336248.0,
221,2011,,1181749.0,8538796.0,
221,2012,,1158016.057,11050163.0,
221,2013,,1471577.59,13369859.0,45100.0
221,2014,,589539.0,17112252.0,
222,1999,0.0,,1321.0,
222,2000,0.0,1716948.34,704586.0,
222,2001,0.0,1271419.73325,31512.0,
222,2002,0.0,1474230.08,129264.0,
222,2003,0.0,1738466.36983,262878.0,
222,2004,0.0,1635377.7929999998,91243.0,
222,2005,0.0,1786418.56,,31840.0
222,2006,0.0,2779388.18276,60909.0,41624.0
222,2007,0.0,3464399.0,90447.0,
222,2008,0.0,3245056.82,688180.82,
222,2009,0.0,4894975.0,2770249.56010101,
222,2010,0.0,1974096.0,4837261.0,
222,2011,0.0,2374395.0,5452687.0,
222,2012,0.0,1809623.0,7268677.0,
222,2013,0.0,3287626.0,9348846.0,
222,2014,0.0,4187985.22,8820099.0,
223,1999,0.8462,,38776.0,
223,2000,0.8462,963405.34,356145.0,
223,2001,0.8462,1332447.129,305394.0,
223,2002,0.8462,752180.92,528126.0,
223,2003,0.8462,598541.368,1114162.0,
223,2004,0.8462,700793.233,999286.0,
223,2005,0.8462,1085421.02252,,
223,2006,0.8462,1625708.0,2184666.0,
223,2007,0.85,1590198.0,1498401.0,
223,2008,0.85,2261962.0,4155576.0,
223,2009,0.79,1529113.0,4791231.0,
223,2010,0.76,1292770.0,5983079.0,
223,2011,0.78,1415967.0,7808811.0,
223,2012,0.84,1676928.0,9699348.0,
223,2013,0.81,1589730.0,10396446.0,
223,2014,0.67,717831.0,13207183.0,77361.0
224,1999,0.0946,,,
224,2000,0.0946,0.0,1976516.0,
224,2001,0.0946,0.0,437105.0,
224,2002,0.0946,0.0,463882.0,
224,2003,0.0946,0.0,1040817.0,
224,2004,0.0946,0.0,1305378.0,
224,2005,0.0946,110905.26,,
224,2006,0.0946,661915.0,1639671.6,
224,2007,0.09,785728.2,1859811.0,
224,2008,0.09,309196.706,2207452.4,
224,2009,0.11,354155.185,4706781.0,
224,2010,0.11,38405.0,6463741.0,
224,2011,0.11,92619.0,8300804.0,
224,2012,0.1,585016.0,6841797.0,
224,2013,0.11,821140.9,6908378.0,
224,2014,0.1,1156501.88,8091698.0,
225,1999,0.0,,327894.0,
225,2000,0.0,816889.34,4839183.0,
225,2001,0.0,1971106.929,4933181.0,
225,2002,0.0,1703621.77052,6683862.0,
225,2003,0.0,1311574.318,7892895.0,
225,2004,0.0,758577.0077300001,9635128.75111,
225,2005,0.0,979421.81,,
225,2006,0.0,1019788.99042,3048043.0,27436.0
225,2007,0.0,987932.0,2896054.0,33714.0
225,2008,0.0,2127671.5,3281229.46,
225,2009,0.0,3218004.75,3756896.0,
225,2010,0.0,1924161.0,4769273.0,
225,2011,0.0,3169031.1,5531592.0,
225,2012,0.0,1339997.5,7970706.0,
225,2013,0.0,1363410.98,7268327.0,
225,2014,0.0,1273975.2,11731184.0,
226,2000,,1626604.34,2443558.0,
226,2001,,1399083.929,183596.0,
226,2002,,1537120.12,,
226,2003,,1261625.608,120083.0,
226,2004,,1447727.565,715297.0,
226,2005,,1162547.44809,,36768.0
226,2006,,1256553.292,541619.0,
226,2007,,2024955.382,362525.0,154782.0
226,2008,,1518780.98699,954929.0,603838.0
226,2009,,1008222.60001,2536237.0,120840.0
226,2010,,2154409.138,4614149.0,103000.0
226,2011,,1799948.99992,8235529.0,399050.0
226,2012,,872024.521,10016609.0,147651.0
226,2013,,500543.0,13239966.0,173000.0
226,2014,,36802.64,2689423.0,
227,1999,0.0,,118067.0,
227,2000,0.0,976094.34,3086722.0,
227,2001,0.0,825800.929,1912629.0,
227,2002,0.0,855947.67709,773764.0,
227,2003,0.0,1064709.88392,1994599.0,
227,2004,0.0,1099807.80812,3079447.0,
227,2005,0.0,782630.9861,,
227,2006,0.0,586716.64,1467515.2411,
227,2007,0.0,308029.46,3854740.48,13212.0
227,2008,0.0,713071.241,4567998.7,
227,2009,0.03,834868.21,2691331.0,
227,2010,0.03,1093610.01,4313338.0,
227,2011,0.02,1173158.0,5270673.0,
227,2012,0.02,1604687.015,5310529.0,
227,2013,0.02,2563418.258,7410618.0,
227,2014,0.02,3047934.18,9490356.0,31900.0
228,1999,1.949,,431134.0,
228,2000,1.949,2216474.34,2294772.0,
228,2001,1.949,1711729.929,1311830.0,
228,2002,1.949,1586895.29798,3127166.0,
228,2003,1.949,1977777.01844,4742574.0,
228,2004,1.949,1904815.473,2845880.0,
228,2005,1.949,3845407.29341,,79503.0
228,2006,1.949,1249022.0,2577344.0,1296318.0
228,2007,1.95,1467091.0,2999407.0,697240.0
228,2008,1.95,5336072.0,3869927.0,527872.0
228,2009,1.89,2463950.151,6829474.0,521872.0
228,2010,2.0,1642750.0,15989609.0,1698362.0
228,2011,2.05,2305503.0,15929554.0,1859737.0
228,2012,2.02,1494529.0,23884758.0,949000.0
228,2013,2.05,804254.8,25529794.0,534000.0
228,2014,2.48,702631.516,27664284.0,208360.0
229,1999,0.3968,,174443.0,
229,2000,0.3968,534533.34,2851839.0,
229,2001,0.3968,704139.92948,605554.0,
229,2002,0.3968,514965.02,692018.0,
229,2003,0.3968,969012.26,1789861.0,
229,2004,0.3968,1010415.40312,1711004.0,
229,2005,0.3968,676326.444,,
229,2006,0.3968,1409859.5,1299921.0,
229,2007,0.4,1147566.0,2264154.0,
229,2008,0.4,1326776.19,2802540.83333,
229,2009,0.35,1163664.9500026,3985746.897005631,
229,2010,0.32,1516674.094015507,2066471.0,
229,2011,0.32,1335024.66,1686208.0,
229,2012,0.35,1898321.0,2932306.0,
229,2013,0.33,1639517.0,3376488.0,
229,2014,0.39,1250821.0,3848271.0,
230,1999,0.0,,,
230,2000,0.0,0.0,116803.0,
230,2001,0.0,0.0,77812.0,
230,2002,0.0,0.0,132233.0,
230,2003,0.0,0.0,1459016.0,
230,2004,0.0,94985.633,1182467.0,
230,2005,0.0,16808.26,,
230,2006,0.0,78.0,1019162.0,
230,2007,0.0,0.0,516160.0,
230,2008,0.0,2385.0,661343.0,
230,2009,0.0,81.0,367295.0,
230,2010,0.0,0.0,634817.824,
230,2011,0.0,6448.0,858493.0,
230,2012,0.0,952.0,907827.0,
230,2013,0.0,0.0,1392454.0,
230,2014,0.0,89587.0,2087775.0,
231,1999,0.7217,,,
231,2000,0.7217,3625254.34,67527.0,
231,2001,0.7217,4139533.579,2606.0,
231,2002,0.7217,3097451.56073,499940.0,
231,2003,0.7217,3361221.1679999996,779540.0,
231,2004,0.7217,4200609.15417,1112797.0,
231,2005,0.7217,4960147.279999999,,374512.0
231,2006,0.7217,6970762.95262,1276654.0,193748.0
